name,name_kana,prefecture,attr
小松川,こまつかわ,5,heat
平石,ひらいし,5,heat
相野々,あいのの,5,cool
矢美津,やびつ,5,cool
大釜,おおかま,3,heat
小岩井,こいわい,3,eco
雫石,しずくいし,3,eco
春木場,はるきば,3,cool
赤渕,あかぶち,3,cool
田沢湖,たざわこ,5,heat
刺巻,さしまき,5,heat
神代(秋田),じんだい,5,heat
生田(秋田),しょうでん,5,heat
角館,かくのだて,5,heat
鶯野,うぐいすの,5,heat
羽後長野,うごながの,5,cool
鑓見内,やりみない,5,cool
羽後四ツ屋,うごよつや,5,cool
北大曲,きたおおまがり,5,eco
東大更,ひがしおおぶけ,3,heat
大更,おおぶけ,3,heat
平館,たいらだて,3,heat
北森,きたもり,3,heat
松尾八幡平,まつおはちまんたい,3,heat
安比高原,あっぴこうげん,3,heat
赤坂田,あかさかた,3,cool
小屋の畑,こやのはた,3,cool
荒屋新町,あらやしんまち,3,cool
横間,よこま,3,eco
田山,たやま,3,eco
兄畑,あにはた,3,eco
湯瀬温泉,ゆぜおんせん,5,cool
八幡平,はちまんたい,5,cool
陸中大里,りくちゅうおおさと,5,cool
鹿角花輪,かづのはなわ,5,heat
柴平,しばひら,5,heat
十和田南,とわだみなみ,5,heat
末広,すえひろ,5,heat
土深井,どぶかい,5,heat
沢尻,さわじり,5,heat
十二所,じゅうにしょ,5,heat
大滝温泉,おおたきおんせん,5,heat
扇田,おうぎた,5,eco
東大館,ひがしおおだて,5,eco
上盛岡,かみもりおか,3,heat
山岸,やまぎし,3,heat
上米内,かみよない,3,heat
区界,くざかい,3,heat
松草,まつくさ,3,heat
平津戸,ひらつと,3,heat
川内(岩手),かわうち,3,heat
箱石,はこいし,3,heat
陸中川井,りくちゅうかわい,3,heat
腹帯,はらたい,3,heat
茂市,もいち,3,cool
蟇目,ひきめ,3,heat
花原市,けばらいち,3,heat
千徳,せんとく,3,eco
宮古,みやこ,3,eco
磯鶏,そけい,3,eco
津軽石,つがるいし,3,eco
豊間根,とよまね,3,eco
陸中山田,りくちゅうやまだ,3,eco
織笠,おりかさ,3,cool
岩手船越,いわてふなこし,3,cool
浪板海岸,なみいたかいがん,3,cool
吉里吉里,きりきり,3,cool
大槌,おおつち,3,cool
鵜住居,うのすまい,3,cool
両石,りょういし,3,cool
黒磯,くろいそ,9,heat
高久,たかく,9,heat
黒田原,くろだはら,9,heat
豊原,とよはら,9,heat
白坂,しらさか,7,heat
新白河,しんしらかわ,7,heat
白河,しらかわ,7,heat
久田野,くたの,7,heat
泉崎,いずみざき,7,heat
矢吹,やぶき,7,heat
鏡石,かがみいし,7,heat
須賀川,すかがわ,7,heat
安積永盛,あさかながもり,7,heat
郡山(福島),こおりやま,7,heat
日和田,ひわだ,7,heat
五百川,ごひゃくがわ,7,heat
本宮(福島),もとみや,7,heat
杉田(福島),すぎた,7,cool
二本松,にほんまつ,7,cool
安達,あだち,7,cool
松川,まつかわ,7,cool
金谷川,かなやがわ,7,cool
南福島,みなみふくしま,7,cool
福島(福島),ふくしま,7,heat
東福島,ひがしふくしま,7,eco
伊達,だて,7,eco
桑折,こおり,7,eco
藤田,ふじた,7,eco
貝田,かいだ,7,eco
越河,こすごう,4,cool
白石(宮城),しろいし,4,cool
東白石,ひがししろいし,4,cool
北白川,きたしらかわ,4,cool
大河原(宮城),おおがわら,4,cool
船岡(宮城),ふなおか,4,cool
槻木,つきのき,4,cool
岩沼,いわぬま,4,cool
館腰,たてこし,4,heat
名取,なとり,4,cool
南仙台,みなみせんだい,4,cool
太子堂,たいしどう,4,eco
長町,ながまち,4,eco
仙台(JR),せんだい,4,eco
東仙台,ひがしせんだい,4,eco
岩切,いわきり,4,eco
新利府,しんりふ,4,heat
利府,りふ,4,heat
陸前山王,りくぜんさんのう,4,eco
国府多賀城,こくふたがじょう,4,heat
塩釜,しおがま,4,heat
松島,まつしま,4,heat
愛宕(宮城),あたご,4,heat
品井沼,しないぬま,4,eco
鹿島台,かしまだい,4,eco
松山町,まつやままち,4,eco
小牛田,こごた,4,eco
田尻,たじり,4,eco
瀬峰,せみね,4,eco
梅ヶ沢,うめがさわ,4,eco
新田(宮城),にった,4,eco
石越,いしこし,4,eco
油島,ゆしま,3,eco
花泉,はないずみ,3,eco
清水原,しみずはら,3,eco
有壁,ありかべ,4,eco
山ノ目,やまのめ,3,eco
平泉,ひらいずみ,3,eco
前沢,まえさわ,3,cool
陸中折居,りくちゅうおりい,3,cool
水沢,みずさわ,3,cool
金ヶ崎,かねがさき,3,cool
六原,ろくはら,3,cool
村崎野,むらさきの,3,cool
花巻空港,はなまきくうこう,3,cool
石鳥谷,いしどりや,3,cool
日詰,ひづめ,3,cool
紫波中央,しわちゅうおう,3,heat
古館,ふるだて,3,heat
矢幅,やはば,3,heat
岩手飯岡,いわていいおか,3,heat
仙北町,せんぼくちょう,3,heat
山口団地,やまぐちだんち,3,eco
一の渡,いちのわたり,3,eco
佐羽根,さばね,3,eco
田老,たろう,3,eco
摂待,せったい,3,eco
岩泉小本,いわいずみおもと,3,eco
島越,しまのこし,3,eco
田野畑,たのはた,3,eco
普代,ふだい,3,cool
白井海岸,しらいかいがん,3,cool
堀内,ほりない,3,cool
野田玉川,のだたまがわ,3,cool
十府ヶ浦海岸,とふがうらかいがん,3,cool
陸中野田,りくちゅうのだ,3,heat
陸中宇部,りくちゅううべ,3,heat
陸前赤崎,りくぜんあかさき,3,heat
綾里,りょうり,3,heat
恋し浜,こいしはま,3,heat
甫嶺,ほれい,3,heat
三陸,さんりく,3,cool
吉浜(岩手),よしはま,3,cool
唐丹,とうに,3,eco
平田(岩手),へいた,3,eco
東照宮,とうしょうぐう,4,eco
北仙台,きたせんだい,4,eco
北山(宮城),きたやま,4,eco
東北福祉大前,とうほくふくしだいまえ,4,eco
国見(宮城),くにみ,4,eco
葛岡,くずおか,4,eco
陸前落合,りくぜんおちあい,4,heat
愛子,あやし,4,heat
陸前白沢,りくぜんしらさわ,4,heat
熊ヶ根,くまがね,4,cool
作並,さくなみ,4,cool
奥新川,おくにっかわ,4,cool
面白山高原,おもしろやまこうげん,6,cool
山寺,やまでら,6,cool
高瀬(山形),たかせ,6,cool
楯山,たてやま,6,heat
羽前千歳,うぜんちとせ,6,eco
北山形,きたやまがた,6,eco
山形,やまがた,6,eco
北浦(宮城),きたうら,4,eco
陸前谷地,りくぜんやち,4,eco
古川,ふるかわ,4,eco
塚目,つかのめ,4,eco
西古川,にしふるかわ,4,eco
東大崎,ひがしおおさき,4,eco
西大崎,にしおおさき,4,eco
岩出山,いわでやま,4,cool
有備館,ゆうびかん,4,cool
上野目,かみのめ,4,cool
池月,いけづき,4,cool
川渡温泉,かわたびおんせん,4,heat
鳴子御殿湯,なるこごてんゆ,4,heat
鳴子温泉,なるこおんせん,4,heat
中山平温泉,なかやまだいらおんせん,4,heat
堺田,さかいだ,6,eco
赤倉温泉,あかくらおんせん,6,heat
立小路,たちこうじ,6,heat
最上,もがみ,6,heat
大堀,おおほり,6,heat
鵜杉,うすぎ,6,heat
瀬見温泉,せみおんせん,6,heat
東長沢,ひがしながさわ,6,heat
長沢,ながさわ,6,heat
南新庄,みなみしんじょう,6,heat
あおば通,あおばどおり,4,eco
仙台(仙台市交通局),せんだい,4,eco
榴ヶ岡,つつじがおか,4,eco
宮城野原,みやぎのはら,4,eco
陸前原ノ町,りくぜんはらのまち,4,eco
苦竹,にがたけ,4,eco
小鶴新田,こづるしんでん,4,eco
福田町,ふくだまち,4,eco
陸前高砂,りくぜんたかさご,4,eco
中野栄,なかのさかえ,4,eco
多賀城,たがじょう,4,eco
下馬,げば,4,eco
西塩釜,にししおがま,4,eco
本塩釜,ほんしおがま,4,eco
東塩釜,ひがししおがま,4,eco
陸前浜田,りくぜんはまだ,4,heat
松島海岸,まつしまかいがん,4,heat
高城町,たかぎまち,4,heat
手樽,てたる,4,heat
陸前富山,りくぜんとみやま,4,heat
陸前大塚,りくぜんおおつか,4,heat
東名,とうな,4,heat
野蒜,のびる,4,heat
陸前小野,りくぜんおの,4,cool
鹿妻,かづま,4,cool
矢本,やもと,4,cool
東矢本,ひがしやもと,4,cool
陸前赤井,りくぜんあかい,4,cool
石巻あゆみ野,いしのまきあゆみの,4,cool
蛇田,へびた,4,cool
陸前山下,りくぜんやました,4,cool
石巻,いしのまき,4,cool
上涌谷,かみわくや,4,eco
涌谷,わくや,4,eco
前谷地,まえやち,4,eco
佳景山,かけやま,4,eco
鹿又,かのまた,4,eco
曽波神,そばのかみ,4,eco
陸前稲井,りくぜんいない,4,cool
渡波,わたのは,4,cool
万石浦,まんごくうら,4,heat
沢田,さわだ,4,heat
浦宿,うらしゅく,4,heat
女川,おながわ,4,heat
和渕,わぶち,4,eco
のの岳,ののだけ,4,eco
陸前豊里,りくぜんとよさと,4,eco
御岳堂,みたけどう,4,eco
柳津(宮城),やないづ,4,eco
陸前横山,りくぜんよこやま,4,eco
陸前戸倉,りくぜんとぐら,4,eco
志津川,しづがわ,4,eco
清水浜,しずはま,4,eco
歌津,うたつ,4,eco
陸前港,りくぜんみなと,4,heat
蔵内,くらうち,4,heat
陸前小泉,りくぜんこいずみ,4,heat
本吉,もとよし,4,heat
小金沢,こがねざわ,4,heat
大谷海岸,おおやかいがん,4,heat
陸前階上,りくぜんはしかみ,4,cool
最知,さいち,4,cool
松岩,まついわ,4,cool
南気仙沼,みなみけせんぬま,4,cool
不動の沢,ふどうのさわ,4,cool
いわき,いわき,7,heat
草野(福島),くさの,7,cool
四ツ倉,よつくら,7,cool
久ノ浜,ひさのはま,7,cool
末続,すえつぎ,7,cool
広野(福島),ひろの,7,cool
木戸,きど,7,cool
竜田,たつた,7,cool
富岡,とみおか,7,cool
夜ノ森,よのもり,7,cool
大野,おおの,7,cool
双葉,ふたば,7,eco
浪江,なみえ,7,eco
桃内,ももうち,7,eco
小高,おだか,7,eco
磐城太田,いわきおおた,7,heat
原ノ町,はらのまち,7,heat
鹿島,かしま,7,heat
日立木,にったき,7,heat
相馬,そうま,7,heat
駒ヶ嶺,こまがみね,7,heat
新地,しんち,7,heat
坂元,さかもと,4,cool
山下(宮城),やました,4,cool
浜吉田,はまよしだ,4,cool
亘理,わたり,4,cool
逢隈,おおくま,4,cool
卸町(福島),おろしまち,7,cool
福島学院前,ふくしまがくえんまえ,7,cool
瀬上,せのうえ,7,cool
向瀬上,むかいせのうえ,7,cool
高子,たかこ,7,cool
上保原,かみほばら,7,cool
保原,ほばら,7,cool
大泉(福島),おおいずみ,7,cool
二井田,にいだ,7,eco
新田(福島),にった,7,eco
梁川(福島),やながわ,7,eco
やながわ希望の森公園前,やながわきぼうのもりこうえんまえ,7,heat
富野,とみの,7,heat
兜,かぶと,7,heat
あぶくま,あぶくま,4,heat
丸森,まるもり,4,heat
北丸森,きたまるもり,4,heat
南角田,みなみかくだ,4,heat
角田,かくだ,4,eco
横倉(宮城),よこくら,4,eco
岡,おか,4,eco
東船岡,ひがしふなおか,4,cool
泉中央,いずみちゅうおう,4,heat
八乙女,やおとめ,4,heat
黒松(宮城),くろまつ,4,heat
旭ヶ丘(宮城),あさひがおか,4,heat
台原,だいのはら,4,heat
北四番丁,きたよばんちょう,4,heat
勾当台公園,こうとうだいこうえん,4,heat
広瀬通,ひろせどおり,4,eco
五橋,いつつばし,4,eco
愛宕橋,あたごばし,4,eco
河原町(宮城),かわらまち,4,cool
長町一丁目,ながまちいっちょうめ,4,cool
長町南,ながまちみなみ,4,cool
富沢,とみざわ,4,cool
杜せきのした,もりせきのした,4,heat
美田園,みたぞの,4,heat
仙台空港,せんだいくうこう,4,heat
八木山動物公園,やぎやまどうぶつこうえん,4,heat
青葉山,あおばやま,4,heat
川内(宮城),かわうち,4,heat
国際センター(宮城),こくさいせんたー,4,heat
大町西公園,おおまちにしこうえん,4,heat
青葉通一番町,あおばどおりいちばんちょう,4,heat
宮城野通,みやぎのどおり,4,eco
連坊,れんぼう,4,eco
薬師堂(宮城),やくしどう,4,eco
卸町(宮城),おろしまち,4,cool
六丁の目,ろくちょうのめ,4,cool
荒井(宮城),あらい,4,cool
新津,にいつ,15,cool
京ヶ瀬,きょうがせ,15,cool
水原,すいばら,15,cool
神山,かみやま,15,cool
月岡(新潟),つきおか,15,cool
中浦,なかうら,15,cool
新発田,しばた,15,cool
加治,かじ,15,cool
金塚,かなづか,15,cool
中条,なかじょう,15,cool
平木田,ひらきだ,15,cool
坂町,さかまち,15,heat
平林(新潟),ひらばやし,15,heat
岩船町,いわふねまち,15,heat
村上(新潟),むらかみ,15,heat
間島,まじま,15,heat
越後早川,えちごはやかわ,15,heat
桑川,くわがわ,15,eco
今川(新潟),いまがわ,15,eco
越後寒川,えちごかんがわ,15,eco
勝木,がつぎ,15,eco
府屋,ふや,15,eco
鼠ヶ関,ねずがせき,6,eco
小岩川,こいわがわ,6,eco
あつみ温泉,あつみおんせん,6,eco
五十川,いらがわ,6,eco
小波渡,こばと,6,eco
三瀬,さんぜ,6,eco
羽前水沢,うぜんみずさわ,6,eco
羽前大山,うぜんおおやま,6,eco
鶴岡,つるおか,6,eco
藤島,ふじしま,6,eco
西袋,にしぶくろ,6,eco
余目,あまるめ,6,eco
北余目,きたあまるめ,6,heat
砂越,さごし,6,heat
東酒田,ひがしさかた,6,heat
酒田,さかた,6,heat
本楯,もとたて,6,heat
南鳥海,みなみちょうかい,6,cool
遊佐,ゆざ,6,cool
吹浦,ふくら,6,cool
女鹿,めが,6,cool
小砂川,こさがわ,5,eco
上浜,かみはま,5,eco
象潟,きさかた,5,eco
金浦,このうら,5,eco
仁賀保,にかほ,5,eco
西目,にしめ,5,eco
羽後本荘,うごほんじょう,5,eco
羽後岩谷,うごいわや,5,eco
折渡,おりわたり,5,eco
羽後亀田,うごかめだ,5,heat
岩城みなと,いわきみなと,5,heat
道川,みちかわ,5,heat
下浜,しもはま,5,cool
桂根,かつらね,5,cool
新屋(秋田),あらや,5,cool
羽後牛島,うごうしじま,5,cool
出戸浜,でとはま,5,cool
上二田,かみふただ,5,cool
二田,ふただ,5,cool
天王,てんのう,5,heat
船越,ふなこし,5,heat
脇本,わきもと,5,heat
羽立,はだち,5,eco
男鹿,おが,5,eco
西鷹巣,にしたかのす,5,eco
縄文小ヶ田,じょうもんおがた,5,eco
大野台,おおのだい,5,eco
合川,あいかわ,5,eco
上杉,かみすぎ,5,eco
米内沢,よないざわ,5,eco
桂瀬,かつらせ,5,eco
阿仁前田,あにまえだ,5,eco
前田南,まえだみなみ,5,eco
小渕,こぶち,5,eco
阿仁合,あにあい,5,eco
荒瀬,あらせ,5,eco
萱草,かやくさ,5,eco
笑内,おかしない,5,eco
岩野目,いわのめ,5,eco
比立内,ひたちない,5,heat
奥阿仁,おくあに,5,heat
阿仁マタギ,あにまたぎ,5,heat
戸沢,とざわ,5,heat
上桧木内,かみひのきない,5,heat
左通,さどおり,5,heat
羽後中里,うごなかざと,5,heat
松葉,まつば,5,cool
羽後長戸呂,うごながとろ,5,cool
八津,やつ,5,cool
西明寺,さいみょうじ,5,cool
羽後太田,うごおおた,5,cool
薬師堂(秋田),やくしどう,5,eco
子吉,こよし,5,eco
鮎川,あゆかわ,5,eco
黒沢(由利高原鉄道),くろさわ,5,eco
曲沢,まがりさわ,5,eco
前郷,まえごう,5,cool
久保田(秋田),くぼた,5,cool
西滝沢,にしたきさわ,5,cool
吉沢,よしざわ,5,heat
川辺,かわべ,5,heat
矢島,やしま,5,heat
笹木野,ささきの,7,heat
庭坂,にわさか,7,heat
赤岩,あかいわ,7,heat
板谷,いたや,6,eco
峠,とうげ,6,eco
大沢(山形),おおさわ,6,eco
関根,せきね,6,eco
米沢,よねざわ,6,eco
置賜,おいたま,6,eco
高畠,たかはた,6,eco
赤湯,あかゆ,6,eco
中川(山形),なかがわ,6,eco
羽前中山,うぜんなかやま,6,heat
かみのやま温泉,かみのやまおんせん,6,heat
茂吉記念館前,もきちきねんかんまえ,6,heat
蔵王,ざおう,6,eco
南出羽,みなみでわ,6,heat
漆山,うるしやま,6,heat
高擶,たかたま,6,heat
天童南,てんどうみなみ,6,heat
天童,てんどう,6,heat
乱川,みだれがわ,6,heat
神町,じんまち,6,heat
さくらんぼ東根,さくらんぼひがしね,6,heat
東根,ひがしね,6,heat
村山(山形),むらやま,6,cool
袖崎,そでさき,6,cool
大石田,おおいしだ,6,cool
北大石田,きたおおいしだ,6,cool
芦沢,あしさわ,6,cool
舟形,ふながた,6,cool
東金井,ひがしかない,6,eco
羽前山辺,うぜんやまべ,6,eco
羽前金沢,うぜんかねざわ,6,heat
羽前長崎,うぜんながさき,6,heat
南寒河江,みなみさがえ,6,cool
寒河江,さがえ,6,cool
西寒河江,にしさがえ,6,cool
羽前高松,うぜんたかまつ,6,cool
柴橋,しばはし,6,cool
左沢,あてらざわ,6,cool
南米沢,みなみよねざわ,6,cool
西米沢,にしよねざわ,6,cool
成島(山形),なるしま,6,cool
中郡(山形),ちゅうぐん,6,cool
羽前小松,うぜんこまつ,6,cool
犬川,いぬかわ,6,cool
今泉,いまいずみ,6,eco
萩生,はぎゅう,6,eco
羽前椿,うぜんつばき,6,eco
手ノ子,てのこ,6,eco
羽前沼沢,うぜんぬまざわ,6,eco
伊佐領,いさりょう,6,heat
羽前松岡,うぜんまつおか,6,heat
小国,おぐに,6,heat
越後金丸,えちごかなまる,15,cool
越後片貝,えちごかたかい,15,cool
越後下関,えちごしもせき,15,heat
越後大島,えちごおおしま,15,heat
升形,ますかた,6,cool
羽前前波,うぜんぜんなみ,6,cool
津谷,つや,6,cool
古口,ふるくち,6,cool
高屋,たかや,6,eco
清川,きよかわ,6,eco
狩川,かりかわ,6,eco
南野,みなみの,6,eco
南陽市役所,なんようしやくしょ,6,heat
宮内(山形),みやうち,6,heat
おりはた,おりはた,6,heat
梨郷,りんごう,6,heat
西大塚,にしおおつか,6,heat
時庭,ときにわ,6,heat
南長井,みなみながい,6,heat
長井,ながい,6,eco
あやめ公園,あやめこうえん,6,eco
羽前成田,うぜんなりた,6,eco
